model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge
mistral,7.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt13,dialog0831,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,Что такое Adam?,prompt13,dialog0832,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt13,dialog0833,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt13,dialog0834,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt13,dialog0835,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt13,dialog0836,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt13,dialog0837,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt13,dialog0838,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt13,dialog0839,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt13,dialog0840,39.7,36.6,54.7,35.5,50.0,34.3,11.4,32.5,19.3,6.1
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt4,dialog0541,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt4,dialog0542,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt4,dialog0543,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt4,dialog0544,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt4,dialog0545,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt4,dialog0546,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt4,dialog0547,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt4,dialog0548,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt4,dialog0549,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt4,dialog0550,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt4,dialog0551,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt4,dialog0552,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt4,dialog0553,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt4,dialog0554,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt4,dialog0555,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое autograd?,prompt4,dialog0556,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt4,dialog0557,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое Keras?,prompt4,dialog0558,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt4,dialog0559,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое SGD?,prompt4,dialog0560,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt4,dialog0561,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое Adam?,prompt4,dialog0562,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt4,dialog0563,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt4,dialog0564,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt4,dialog0565,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt4,dialog0566,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt4,dialog0567,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt4,dialog0568,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt4,dialog0569,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt4,dialog0570,37.0,33.8,49.6,35.5,50.0,32.3,14.1,30.8,16.2,5.2
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt3,dialog0511,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt3,dialog0512,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt3,dialog0513,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt3,dialog0514,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt3,dialog0515,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt3,dialog0516,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt3,dialog0517,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt3,dialog0518,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt3,dialog0519,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt3,dialog0520,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt3,dialog0521,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt3,dialog0522,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt3,dialog0523,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt3,dialog0524,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt3,dialog0525,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое autograd?,prompt3,dialog0526,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt3,dialog0527,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое Keras?,prompt3,dialog0528,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt3,dialog0529,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое SGD?,prompt3,dialog0530,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt3,dialog0531,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое Adam?,prompt3,dialog0532,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt3,dialog0533,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt3,dialog0534,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt3,dialog0535,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt3,dialog0536,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt3,dialog0537,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt3,dialog0538,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt3,dialog0539,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt3,dialog0540,38.0,34.7,52.3,35.5,50.0,34.0,12.3,33.0,20.2,4.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt2,dialog0481,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt2,dialog0482,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt2,dialog0483,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt2,dialog0484,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt2,dialog0485,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt2,dialog0486,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt2,dialog0487,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt2,dialog0488,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt2,dialog0489,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt2,dialog0490,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt2,dialog0491,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt2,dialog0492,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt2,dialog0493,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt2,dialog0494,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt2,dialog0495,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое autograd?,prompt2,dialog0496,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt2,dialog0497,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое Keras?,prompt2,dialog0498,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt2,dialog0499,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое SGD?,prompt2,dialog0500,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt2,dialog0501,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое Adam?,prompt2,dialog0502,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt2,dialog0503,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt2,dialog0504,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt2,dialog0505,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt2,dialog0506,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt2,dialog0507,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt2,dialog0508,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt2,dialog0509,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt2,dialog0510,37.7,36.0,51.5,35.5,50.0,32.5,10.0,34.4,21.1,5.7
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt5,dialog0571,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt5,dialog0572,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt5,dialog0573,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt5,dialog0574,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt5,dialog0575,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt5,dialog0576,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt5,dialog0577,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt5,dialog0578,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt5,dialog0579,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt5,dialog0580,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt5,dialog0581,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt5,dialog0582,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt5,dialog0583,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt5,dialog0584,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt5,dialog0585,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое autograd?,prompt5,dialog0586,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt5,dialog0587,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое Keras?,prompt5,dialog0588,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt5,dialog0589,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое SGD?,prompt5,dialog0590,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt5,dialog0591,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое Adam?,prompt5,dialog0592,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt5,dialog0593,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt5,dialog0594,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt5,dialog0595,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt5,dialog0596,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt5,dialog0597,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt5,dialog0598,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt5,dialog0599,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt5,dialog0600,42.2,39.5,52.2,35.2,50.0,33.0,10.3,33.8,18.5,5.9
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt12,dialog0781,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt12,dialog0782,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt12,dialog0783,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt12,dialog0784,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt12,dialog0785,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt12,dialog0786,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt12,dialog0787,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt12,dialog0788,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt12,dialog0789,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt12,dialog0790,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
mistral,7.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt12,dialog0791,41.3,39.4,52.4,35.5,50.0,34.2,7.4,35.2,20.1,7.4
